Plant_ID,Sp_Code,Scientific_Name,Native_Status,Growth_Habit,Rating,Source,Plot,Block,Shelter,Plot_number,Population,Treatment,var_mo,rate
H4.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,H4,3,H,4,MCL,Control,rgr_v_MJ,NA
J6.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,J6,5,J,6,MCL,Drought,rgr_v_FM,0.11586409230587204
J6.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,J6,5,J,6,MCL,Drought,rgr_v_MA,0.0991745171614265
J6.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,J6,5,J,6,MCL,Drought,rgr_v_AM,0.06145768047608268
J6.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,J6,5,J,6,MCL,Drought,rgr_v_MJ,NA
E7.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,E7,5,E,7,MCL,Control,rgr_v_FM,0.12594554871375
E7.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,E7,5,E,7,MCL,Control,rgr_v_MA,0.11867985335539724
E7.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,E7,5,E,7,MCL,Control,rgr_v_AM,0.08072776730597969
E7.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,E7,5,E,7,MCL,Control,rgr_v_MJ,NA
G5.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,G5,2,G,5,MCL,Control,rgr_v_FM,0.14334567119549105
G5.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,G5,2,G,5,MCL,Control,rgr_v_MA,0.10143611425338207
G5.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,G5,2,G,5,MCL,Control,rgr_v_AM,0.04483089961092346
G5.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,G5,2,G,5,MCL,Control,rgr_v_MJ,NA
G2.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,G2,2,G,2,MCL,Control,rgr_v_FM,0.145168417390329
G2.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,G2,2,G,2,MCL,Control,rgr_v_MA,0.10824654681127388
G2.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,G2,2,G,2,MCL,Control,rgr_v_AM,0.06843311569831503
G2.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,G2,2,G,2,MCL,Control,rgr_v_MJ,NA
J3.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,J3,5,J,3,MCL,Drought,rgr_v_FM,0.1535565813443003
J3.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,J3,5,J,3,MCL,Drought,rgr_v_MA,0.11346773948425531
J3.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,J3,5,J,3,MCL,Drought,rgr_v_AM,0.03006628266603634
J3.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,J3,5,J,3,MCL,Drought,rgr_v_MJ,NA
A1.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,A1,1,A,1,ANGELO,Drought,rgr_v_FM,NA
A1.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,A1,1,A,1,ANGELO,Drought,rgr_v_MA,0.1039103266833279
A1.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,A1,1,A,1,ANGELO,Drought,rgr_v_AM,0.07608619653146036
A1.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,A1,1,A,1,ANGELO,Drought,rgr_v_MJ,0.00644060768270805
A1.HYPGLA.1,HYPGLA,Hypochaeris glabra,Non-native,Forb,Limited,Cal IPC,A1,1,A,1,ANGELO,Drought,rgr_v_FM,0.1796105244089086
A1.HYPGLA.1,HYPGLA,Hypochaeris glabra,Non-native,Forb,Limited,Cal IPC,A1,1,A,1,ANGELO,Drought,rgr_v_MA,0.06995197349192783
A1.HYPGLA.1,HYPGLA,Hypochaeris glabra,Non-native,Forb,Limited,Cal IPC,A1,1,A,1,ANGELO,Drought,rgr_v_AM,0.11819999575868824
A1.HYPGLA.1,HYPGLA,Hypochaeris glabra,Non-native,Forb,Limited,Cal IPC,A1,1,A,1,ANGELO,Drought,rgr_v_MJ,NA
A3.BRODIA.1,BRODIA,Bromus diandrus,Non-native,Grass,Moderate,Cal IPC,A3,1,A,3,BORR,Drought,rgr_v_FM,NA
A3.BRODIA.1,BRODIA,Bromus diandrus,Non-native,Grass,Moderate,Cal IPC,A3,1,A,3,BORR,Drought,rgr_v_MA,0.10812863728194544
A3.BRODIA.1,BRODIA,Bromus diandrus,Non-native,Grass,Moderate,Cal IPC,A3,1,A,3,BORR,Drought,rgr_v_AM,NA
A3.BRODIA.1,BRODIA,Bromus diandrus,Non-native,Grass,Moderate,Cal IPC,A3,1,A,3,BORR,Drought,rgr_v_MJ,NA
A3.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Limited,Cal IPC,A3,1,A,3,BORR,Drought,rgr_v_FM,NA
A3.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Limited,Cal IPC,A3,1,A,3,BORR,Drought,rgr_v_MA,0.0890010088781341
A3.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Limited,Cal IPC,A3,1,A,3,BORR,Drought,rgr_v_AM,NA
A3.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Limited,Cal IPC,A3,1,A,3,BORR,Drought,rgr_v_MJ,NA
A3.DAUPUS.1,DAUPUS,Daucus pusillus,Native,Forb,Native,CalFlora,A3,1,A,3,BORR,Drought,rgr_v_FM,0.11664993941358476
A3.DAUPUS.1,DAUPUS,Daucus pusillus,Native,Forb,Native,CalFlora,A3,1,A,3,BORR,Drought,rgr_v_MA,0.09334394053325884
A3.DAUPUS.1,DAUPUS,Daucus pusillus,Native,Forb,Native,CalFlora,A3,1,A,3,BORR,Drought,rgr_v_AM,0.0399823668448598
A3.DAUPUS.1,DAUPUS,Daucus pusillus,Native,Forb,Native,CalFlora,A3,1,A,3,BORR,Drought,rgr_v_MJ,NA
A3.LUPBIC.1,LUPBIC,Lupinus bicolor,Native,Forb,Native,CalFlora,A3,1,A,3,BORR,Drought,rgr_v_FM,0.06913285119616426
A3.LUPBIC.1,LUPBIC,Lupinus bicolor,Native,Forb,Native,CalFlora,A3,1,A,3,BORR,Drought,rgr_v_MA,0.10134351552219784
A3.LUPBIC.1,LUPBIC,Lupinus bicolor,Native,Forb,Native,CalFlora,A3,1,A,3,BORR,Drought,rgr_v_AM,NA
A3.LUPBIC.1,LUPBIC,Lupinus bicolor,Native,Forb,Native,CalFlora,A3,1,A,3,BORR,Drought,rgr_v_MJ,NA
A6.EROCIC.1,EROCIC,Erodium cicutarium,Non-native,Forb,Non-native,CalFlora,A6,1,A,6,SEDG,Drought,rgr_v_FM,0.13443000134563593
A6.EROCIC.1,EROCIC,Erodium cicutarium,Non-native,Forb,Non-native,CalFlora,A6,1,A,6,SEDG,Drought,rgr_v_MA,0.05019020777188697
A6.EROCIC.1,EROCIC,Erodium cicutarium,Non-native,Forb,Non-native,CalFlora,A6,1,A,6,SEDG,Drought,rgr_v_AM,0.09165513508906029
A6.EROCIC.1,EROCIC,Erodium cicutarium,Non-native,Forb,Non-native,CalFlora,A6,1,A,6,SEDG,Drought,rgr_v_MJ,NA
A6.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,A6,1,A,6,SEDG,Drought,rgr_v_FM,0.0853253568938174
A6.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,A6,1,A,6,SEDG,Drought,rgr_v_MA,0.04819659252827416
A6.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,A6,1,A,6,SEDG,Drought,rgr_v_AM,0.11807693608223556
A6.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,A6,1,A,6,SEDG,Drought,rgr_v_MJ,-0.0137666048432231
A7.CALMEN.1,CALMEN,Calandrinia menziesii,Native,Forb,Native,CalFlora,A7,1,A,7,SEDG,Drought,rgr_v_FM,0.08075192434990783
A7.CALMEN.1,CALMEN,Calandrinia menziesii,Native,Forb,Native,CalFlora,A7,1,A,7,SEDG,Drought,rgr_v_MA,0.07606740781128152
A7.CALMEN.1,CALMEN,Calandrinia menziesii,Native,Forb,Native,CalFlora,A7,1,A,7,SEDG,Drought,rgr_v_AM,NA
A7.CALMEN.1,CALMEN,Calandrinia menziesii,Native,Forb,Native,CalFlora,A7,1,A,7,SEDG,Drought,rgr_v_MJ,NA
A8.TRIHIR.1,TRIHIR,Trifolium hirtum,Non-native,Forb,Limited,Cal IPC,A8,1,A,8,MCL,Drought,rgr_v_FM,0.08008979172015646
A8.TRIHIR.1,TRIHIR,Trifolium hirtum,Non-native,Forb,Limited,Cal IPC,A8,1,A,8,MCL,Drought,rgr_v_MA,0.13719551823061424
A8.TRIHIR.1,TRIHIR,Trifolium hirtum,Non-native,Forb,Limited,Cal IPC,A8,1,A,8,MCL,Drought,rgr_v_AM,0.06223150618278127
A8.TRIHIR.1,TRIHIR,Trifolium hirtum,Non-native,Forb,Limited,Cal IPC,A8,1,A,8,MCL,Drought,rgr_v_MJ,NA
B1.LUPBIC.1,LUPBIC,Lupinus bicolor,Native,Forb,Native,CalFlora,B1,2,B,1,BORR,Drought,rgr_v_FM,0.04821133857816875
B1.LUPBIC.1,LUPBIC,Lupinus bicolor,Native,Forb,Native,CalFlora,B1,2,B,1,BORR,Drought,rgr_v_MA,0.09611481981639967
B1.LUPBIC.1,LUPBIC,Lupinus bicolor,Native,Forb,Native,CalFlora,B1,2,B,1,BORR,Drought,rgr_v_AM,NA
B1.LUPBIC.1,LUPBIC,Lupinus bicolor,Native,Forb,Native,CalFlora,B1,2,B,1,BORR,Drought,rgr_v_MJ,NA
B3.CALMEN.1,CALMEN,Calandrinia menziesii,Native,Forb,Native,CalFlora,B3,2,B,3,SEDG,Drought,rgr_v_FM,NA
B3.CALMEN.1,CALMEN,Calandrinia menziesii,Native,Forb,Native,CalFlora,B3,2,B,3,SEDG,Drought,rgr_v_MA,NA
B3.CALMEN.1,CALMEN,Calandrinia menziesii,Native,Forb,Native,CalFlora,B3,2,B,3,SEDG,Drought,rgr_v_AM,NA
B3.CALMEN.1,CALMEN,Calandrinia menziesii,Native,Forb,Native,CalFlora,B3,2,B,3,SEDG,Drought,rgr_v_MJ,NA
B4.GALPAR.1,GALPAR,Galium parisiense,Non-native,Forb,Non-native,CalFlora,B4,2,B,4,ANGELO,Drought,rgr_v_FM,0.14118429524903794
B4.GALPAR.1,GALPAR,Galium parisiense,Non-native,Forb,Non-native,CalFlora,B4,2,B,4,ANGELO,Drought,rgr_v_MA,0.13401533015823394
B4.GALPAR.1,GALPAR,Galium parisiense,Non-native,Forb,Non-native,CalFlora,B4,2,B,4,ANGELO,Drought,rgr_v_AM,0.05364672185002838
B4.GALPAR.1,GALPAR,Galium parisiense,Non-native,Forb,Non-native,CalFlora,B4,2,B,4,ANGELO,Drought,rgr_v_MJ,NA
B4.HYPGLA.1,HYPGLA,Hypochaeris glabra,Non-native,Forb,Limited,Cal IPC,B4,2,B,4,ANGELO,Drought,rgr_v_FM,0.10529640461824474
B4.HYPGLA.1,HYPGLA,Hypochaeris glabra,Non-native,Forb,Limited,Cal IPC,B4,2,B,4,ANGELO,Drought,rgr_v_MA,0.10918244486609532
B4.HYPGLA.1,HYPGLA,Hypochaeris glabra,Non-native,Forb,Limited,Cal IPC,B4,2,B,4,ANGELO,Drought,rgr_v_AM,0.08678379806899028
B4.HYPGLA.1,HYPGLA,Hypochaeris glabra,Non-native,Forb,Limited,Cal IPC,B4,2,B,4,ANGELO,Drought,rgr_v_MJ,NA
B6.CALMEN.1,CALMEN,Calandrinia menziesii,Native,Forb,Native,CalFlora,B6,2,B,6,SEDG,Drought,rgr_v_FM,0.07170488074758055
B6.CALMEN.1,CALMEN,Calandrinia menziesii,Native,Forb,Native,CalFlora,B6,2,B,6,SEDG,Drought,rgr_v_MA,0.07898756897794564
B6.CALMEN.1,CALMEN,Calandrinia menziesii,Native,Forb,Native,CalFlora,B6,2,B,6,SEDG,Drought,rgr_v_AM,NA
B6.CALMEN.1,CALMEN,Calandrinia menziesii,Native,Forb,Native,CalFlora,B6,2,B,6,SEDG,Drought,rgr_v_MJ,NA
B6.EROCIC.1,EROCIC,Erodium cicutarium,Non-native,Forb,Non-native,CalFlora,B6,2,B,6,SEDG,Drought,rgr_v_FM,0.15734389576856175
B6.EROCIC.1,EROCIC,Erodium cicutarium,Non-native,Forb,Non-native,CalFlora,B6,2,B,6,SEDG,Drought,rgr_v_MA,0.14622814421172958
B6.EROCIC.1,EROCIC,Erodium cicutarium,Non-native,Forb,Non-native,CalFlora,B6,2,B,6,SEDG,Drought,rgr_v_AM,0.02715301422947763
B6.EROCIC.1,EROCIC,Erodium cicutarium,Non-native,Forb,Non-native,CalFlora,B6,2,B,6,SEDG,Drought,rgr_v_MJ,NA
C2.CALMEN.1,CALMEN,Calandrinia menziesii,Native,Forb,Native,CalFlora,C2,3,C,2,SEDG,Drought,rgr_v_FM,NA
C2.CALMEN.1,CALMEN,Calandrinia menziesii,Native,Forb,Native,CalFlora,C2,3,C,2,SEDG,Drought,rgr_v_MA,0.04620981203732969
C2.CALMEN.1,CALMEN,Calandrinia menziesii,Native,Forb,Native,CalFlora,C2,3,C,2,SEDG,Drought,rgr_v_AM,NA
C2.CALMEN.1,CALMEN,Calandrinia menziesii,Native,Forb,Native,CalFlora,C2,3,C,2,SEDG,Drought,rgr_v_MJ,NA
C3.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,C3,3,C,3,ANGELO,Drought,rgr_v_FM,0.1455200369695625
C3.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,C3,3,C,3,ANGELO,Drought,rgr_v_MA,0.05676610271952549
C3.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,C3,3,C,3,ANGELO,Drought,rgr_v_AM,0.07372047423256556
C3.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,C3,3,C,3,ANGELO,Drought,rgr_v_MJ,0.11487458788490952
C7.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,C7,3,C,7,WWP,Drought,rgr_v_FM,0.1385702773480512
C7.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,C7,3,C,7,WWP,Drought,rgr_v_MA,NA
C7.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,C7,3,C,7,WWP,Drought,rgr_v_AM,NA
C7.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,C7,3,C,7,WWP,Drought,rgr_v_MJ,NA
C7.LUPMIC.1,LUPMIC,Lupinus microcarpus,Native,Forb,Native,CalFlora,C7,3,C,7,WWP,Drought,rgr_v_FM,0.07481230996100986
C7.LUPMIC.1,LUPMIC,Lupinus microcarpus,Native,Forb,Native,CalFlora,C7,3,C,7,WWP,Drought,rgr_v_MA,0.09238875686287693
C7.LUPMIC.1,LUPMIC,Lupinus microcarpus,Native,Forb,Native,CalFlora,C7,3,C,7,WWP,Drought,rgr_v_AM,0.08131576735948992
C7.LUPMIC.1,LUPMIC,Lupinus microcarpus,Native,Forb,Native,CalFlora,C7,3,C,7,WWP,Drought,rgr_v_MJ,NA
C7.PHATAN.1,PHATAN,Phacelia tanacetifolia,Native,Forb,Native,CalFlora,C7,3,C,7,WWP,Drought,rgr_v_FM,NA
C7.PHATAN.1,PHATAN,Phacelia tanacetifolia,Native,Forb,Native,CalFlora,C7,3,C,7,WWP,Drought,rgr_v_MA,0.02921716759955875
C7.PHATAN.1,PHATAN,Phacelia tanacetifolia,Native,Forb,Native,CalFlora,C7,3,C,7,WWP,Drought,rgr_v_AM,NA
C7.PHATAN.1,PHATAN,Phacelia tanacetifolia,Native,Forb,Native,CalFlora,C7,3,C,7,WWP,Drought,rgr_v_MJ,NA
E3.HYPGLA.1,HYPGLA,Hypochaeris glabra,Non-native,Forb,Limited,Cal IPC,E3,5,E,3,ANGELO,Control,rgr_v_FM,0.12855218775535468
E3.HYPGLA.1,HYPGLA,Hypochaeris glabra,Non-native,Forb,Limited,Cal IPC,E3,5,E,3,ANGELO,Control,rgr_v_MA,-0.00351267518449943
E3.HYPGLA.1,HYPGLA,Hypochaeris glabra,Non-native,Forb,Limited,Cal IPC,E3,5,E,3,ANGELO,Control,rgr_v_AM,0.12598662481005385
E3.HYPGLA.1,HYPGLA,Hypochaeris glabra,Non-native,Forb,Limited,Cal IPC,E3,5,E,3,ANGELO,Control,rgr_v_MJ,NA
E6.MICCAL.1,MICCAL,Micropus californicus,Native,Forb,Native,CalFlora,E6,5,E,6,SEDG,Control,rgr_v_FM,0.10312457475582897
E6.MICCAL.1,MICCAL,Micropus californicus,Native,Forb,Native,CalFlora,E6,5,E,6,SEDG,Control,rgr_v_MA,0.07600627559998152
E6.MICCAL.1,MICCAL,Micropus californicus,Native,Forb,Native,CalFlora,E6,5,E,6,SEDG,Control,rgr_v_AM,NA
E6.MICCAL.1,MICCAL,Micropus californicus,Native,Forb,Native,CalFlora,E6,5,E,6,SEDG,Control,rgr_v_MJ,NA
E7.EROBOT.1,EROBOT,Erodium botrys,Non-native,Forb,Non-native,CalFlora,E7,5,E,7,MCL,Control,rgr_v_FM,0.07825790953224786
E7.EROBOT.1,EROBOT,Erodium botrys,Non-native,Forb,Non-native,CalFlora,E7,5,E,7,MCL,Control,rgr_v_MA,0.01622424410758337
E7.EROBOT.1,EROBOT,Erodium botrys,Non-native,Forb,Non-native,CalFlora,E7,5,E,7,MCL,Control,rgr_v_AM,0.08522715658603737
E7.EROBOT.1,EROBOT,Erodium botrys,Non-native,Forb,Non-native,CalFlora,E7,5,E,7,MCL,Control,rgr_v_MJ,NA
E7.PLAERE.1,PLAERE,Plantago erecta,Native,Forb,Native,CalFlora,E7,5,E,7,MCL,Control,rgr_v_FM,0.06486149821423956
E7.PLAERE.1,PLAERE,Plantago erecta,Native,Forb,Native,CalFlora,E7,5,E,7,MCL,Control,rgr_v_MA,0.08943834587870263
E7.PLAERE.1,PLAERE,Plantago erecta,Native,Forb,Native,CalFlora,E7,5,E,7,MCL,Control,rgr_v_AM,NA
E7.PLAERE.1,PLAERE,Plantago erecta,Native,Forb,Native,CalFlora,E7,5,E,7,MCL,Control,rgr_v_MJ,NA
E7.TRIHIR.1,TRIHIR,Trifolium hirtum,Non-native,Forb,Limited,Cal IPC,E7,5,E,7,MCL,Control,rgr_v_FM,0.0960511219148676
E7.TRIHIR.1,TRIHIR,Trifolium hirtum,Non-native,Forb,Limited,Cal IPC,E7,5,E,7,MCL,Control,rgr_v_MA,0.12207063335220196
E7.TRIHIR.1,TRIHIR,Trifolium hirtum,Non-native,Forb,Limited,Cal IPC,E7,5,E,7,MCL,Control,rgr_v_AM,0.04248382870668982
E7.TRIHIR.1,TRIHIR,Trifolium hirtum,Non-native,Forb,Limited,Cal IPC,E7,5,E,7,MCL,Control,rgr_v_MJ,NA
E8.VICSAT.1,VICSAT,Vicia sativa,Non-native,Forb,Non-native,CalFlora,E8,5,E,8,BORR,Control,rgr_v_FM,0.07572604608257624
E8.VICSAT.1,VICSAT,Vicia sativa,Non-native,Forb,Non-native,CalFlora,E8,5,E,8,BORR,Control,rgr_v_MA,0.13198199363110127
E8.VICSAT.1,VICSAT,Vicia sativa,Non-native,Forb,Non-native,CalFlora,E8,5,E,8,BORR,Control,rgr_v_AM,NA
E8.VICSAT.1,VICSAT,Vicia sativa,Non-native,Forb,Non-native,CalFlora,E8,5,E,8,BORR,Control,rgr_v_MJ,NA
F7.LUPMIC.1,LUPMIC,Lupinus microcarpus,Native,Forb,Native,CalFlora,F7,1,F,7,WWP,Control,rgr_v_FM,0.0782976855309605
F7.LUPMIC.1,LUPMIC,Lupinus microcarpus,Native,Forb,Native,CalFlora,F7,1,F,7,WWP,Control,rgr_v_MA,0.0555731160561646
F7.LUPMIC.1,LUPMIC,Lupinus microcarpus,Native,Forb,Native,CalFlora,F7,1,F,7,WWP,Control,rgr_v_AM,0.06989259627510842
F7.LUPMIC.1,LUPMIC,Lupinus microcarpus,Native,Forb,Native,CalFlora,F7,1,F,7,WWP,Control,rgr_v_MJ,NA
H5.VICSAT.1,VICSAT,Vicia sativa,Non-native,Forb,Non-native,CalFlora,H5,3,H,5,BORR,Control,rgr_v_FM,0.06692906974591398
H5.VICSAT.1,VICSAT,Vicia sativa,Non-native,Forb,Non-native,CalFlora,H5,3,H,5,BORR,Control,rgr_v_MA,0.1441889733954923
H5.VICSAT.1,VICSAT,Vicia sativa,Non-native,Forb,Non-native,CalFlora,H5,3,H,5,BORR,Control,rgr_v_AM,NA
H5.VICSAT.1,VICSAT,Vicia sativa,Non-native,Forb,Non-native,CalFlora,H5,3,H,5,BORR,Control,rgr_v_MJ,NA
H6.HYPGLA.1,HYPGLA,Hypochaeris glabra,Non-native,Forb,Limited,Cal IPC,H6,3,H,6,ANGELO,Control,rgr_v_FM,0.11337180861190836
H6.HYPGLA.1,HYPGLA,Hypochaeris glabra,Non-native,Forb,Limited,Cal IPC,H6,3,H,6,ANGELO,Control,rgr_v_MA,0.09702580743005092
H6.HYPGLA.1,HYPGLA,Hypochaeris glabra,Non-native,Forb,Limited,Cal IPC,H6,3,H,6,ANGELO,Control,rgr_v_AM,0.0979244781151833
H6.HYPGLA.1,HYPGLA,Hypochaeris glabra,Non-native,Forb,Limited,Cal IPC,H6,3,H,6,ANGELO,Control,rgr_v_MJ,NA
I1.BRODIA.1,BRODIA,Bromus diandrus,Non-native,Grass,Moderate,Cal IPC,I1,4,I,1,BORR,Drought,rgr_v_FM,NA
I1.BRODIA.1,BRODIA,Bromus diandrus,Non-native,Grass,Moderate,Cal IPC,I1,4,I,1,BORR,Drought,rgr_v_MA,0.10976670923700728
I1.BRODIA.1,BRODIA,Bromus diandrus,Non-native,Grass,Moderate,Cal IPC,I1,4,I,1,BORR,Drought,rgr_v_AM,-0.02256871901431953
I1.BRODIA.1,BRODIA,Bromus diandrus,Non-native,Grass,Moderate,Cal IPC,I1,4,I,1,BORR,Drought,rgr_v_MJ,NA
I1.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,I1,4,I,1,BORR,Drought,rgr_v_FM,0.07306048959985433
I1.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,I1,4,I,1,BORR,Drought,rgr_v_MA,0.10361355660932715
I1.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,I1,4,I,1,BORR,Drought,rgr_v_AM,0.03343167035830381
I1.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,I1,4,I,1,BORR,Drought,rgr_v_MJ,NA
I1.MADGRA.1,MADGRA,Madia gracilis,Native,Forb,Native,CalFlora,I1,4,I,1,BORR,Drought,rgr_v_FM,0.11797820253750144
I1.MADGRA.1,MADGRA,Madia gracilis,Native,Forb,Native,CalFlora,I1,4,I,1,BORR,Drought,rgr_v_MA,0.05790001090289065
I1.MADGRA.1,MADGRA,Madia gracilis,Native,Forb,Native,CalFlora,I1,4,I,1,BORR,Drought,rgr_v_AM,NA
I1.MADGRA.1,MADGRA,Madia gracilis,Native,Forb,Native,CalFlora,I1,4,I,1,BORR,Drought,rgr_v_MJ,NA
I2.CALMEN.1,CALMEN,Calandrinia menziesii,Native,Forb,Native,CalFlora,I2,4,I,2,SEDG,Drought,rgr_v_FM,0.11623755281601794
I2.CALMEN.1,CALMEN,Calandrinia menziesii,Native,Forb,Native,CalFlora,I2,4,I,2,SEDG,Drought,rgr_v_MA,0.1038634294558914
I2.CALMEN.1,CALMEN,Calandrinia menziesii,Native,Forb,Native,CalFlora,I2,4,I,2,SEDG,Drought,rgr_v_AM,NA
I2.CALMEN.1,CALMEN,Calandrinia menziesii,Native,Forb,Native,CalFlora,I2,4,I,2,SEDG,Drought,rgr_v_MJ,NA
I2.MICCAL.1,MICCAL,Micropus californicus,Native,Forb,Native,CalFlora,I2,4,I,2,SEDG,Drought,rgr_v_FM,0.10802981536904888
I2.MICCAL.1,MICCAL,Micropus californicus,Native,Forb,Native,CalFlora,I2,4,I,2,SEDG,Drought,rgr_v_MA,0.09621675277846634
I2.MICCAL.1,MICCAL,Micropus californicus,Native,Forb,Native,CalFlora,I2,4,I,2,SEDG,Drought,rgr_v_AM,NA
I2.MICCAL.1,MICCAL,Micropus californicus,Native,Forb,Native,CalFlora,I2,4,I,2,SEDG,Drought,rgr_v_MJ,NA
I3.PHATAN.1,PHATAN,Phacelia tanacetifolia,Native,Forb,Native,CalFlora,I3,4,I,3,WWP,Drought,rgr_v_FM,0.12046329497985944
I3.PHATAN.1,PHATAN,Phacelia tanacetifolia,Native,Forb,Native,CalFlora,I3,4,I,3,WWP,Drought,rgr_v_MA,NA
I3.PHATAN.1,PHATAN,Phacelia tanacetifolia,Native,Forb,Native,CalFlora,I3,4,I,3,WWP,Drought,rgr_v_AM,NA
I3.PHATAN.1,PHATAN,Phacelia tanacetifolia,Native,Forb,Native,CalFlora,I3,4,I,3,WWP,Drought,rgr_v_MJ,NA
I4.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,I4,4,I,4,BORR,Drought,rgr_v_FM,0.1299673599326539
I4.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,I4,4,I,4,BORR,Drought,rgr_v_MA,0.11387875492588684
I4.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,I4,4,I,4,BORR,Drought,rgr_v_AM,-0.00957584754017094
I4.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,I4,4,I,4,BORR,Drought,rgr_v_MJ,NA
I5.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,I5,4,I,5,ANGELO,Drought,rgr_v_FM,0.09864705079901737
I5.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,I5,4,I,5,ANGELO,Drought,rgr_v_MA,0.0909523945607669
I5.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,I5,4,I,5,ANGELO,Drought,rgr_v_AM,NA
I5.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,I5,4,I,5,ANGELO,Drought,rgr_v_MJ,NA
I6.ACMPAR.1,ACMPAR,Acmispon parviflorus,Native,Forb,Native,CalFlora,I6,4,I,6,ANGELO,Drought,rgr_v_FM,0.05747992544407502
I6.ACMPAR.1,ACMPAR,Acmispon parviflorus,Native,Forb,Native,CalFlora,I6,4,I,6,ANGELO,Drought,rgr_v_MA,0.04904840564867326
I6.ACMPAR.1,ACMPAR,Acmispon parviflorus,Native,Forb,Native,CalFlora,I6,4,I,6,ANGELO,Drought,rgr_v_AM,-0.01551037661821435
