"","Plant_ID","Sp_Code","Scientific_Name","Native_Status","Growth_Habit","Growth_2","Rating","Rating_2","Source","Plot","Block","Shelter","Plot_number","Population","Treatment","Recorder","Collection_Date","Flower_1_g","Flower_2_g","Flower_3_g","Flower_4_g","Flower_5_g","Flower_6_g","Flower_7_g","Flower_8_g","Flower_9_g","Flower_10_g","Flower_Count","Veg_Mass","fl_average","total_fl_mass","Precip_mm","precip_dif","spei_avg","Veg_Mass_ln","total_fl_mass_ln","RV","rating.n"
"141","F2.BROARE.1","BROARE","Bromus arenarius","Non-native","Grass","Grass","Non-native","Non-native","CalFlora","F2",1,"F",2,"WWP","Control","JB","7/19/23",0.0042,0.002,0.0017,0.001416667,0.001733333,0.0034,0.001966667,0.0027,0.0015,0.001,330,1.11,0.0021616667,0.713350011,320,-190,-2.28218921025594,0.104360015324243,-0.337783080001113,-3.23670975853763,2
"142","F7.BROARE.1","BROARE","Bromus arenarius","Non-native","Grass","Grass","Non-native","Non-native","CalFlora","F7",1,"F",7,"WWP","Control","LS","5/8/23",0.00145,0.0027,0.0039,0.00265,0.00225,0.0023,0.0018,0.0028,0.0024,0.0023,134,0.4,0.002455,0.32897,320,-190,-2.28218921025594,-0.916290731874155,-1.11178871778474,1.21335803049183,2
"143","G4.BROARE.1","BROARE","Bromus arenarius","Non-native","Grass","Grass","Non-native","Non-native","CalFlora","G4",2,"G",4,"WWP","Control","AC","7/19/23",0.0037,0.0022,0.0045,0.0025,0.0023,0.0036,0.0024,0.0026,0.0016,0.0023,2529,4.27,0.00277,7.00533,320,-190,-2.28218921025594,1.45161382724053,1.94667128788708,1.34103936691457,2
"144","H3.BROARE.1","BROARE","Bromus arenarius","Non-native","Grass","Grass","Non-native","Non-native","CalFlora","H3",3,"H",3,"WWP","Control","LS","7/19/23",0.0019,0.0025,0.0022,0.0023,0.002,0.0014,0.0024,0.0017,0.0016,0.0011,827,2.78,0.00191,1.57957,320,-190,-2.28218921025594,1.02245092770255,0.457152658100093,0.447114522285503,2
"145","I3.BROARE.1","BROARE","Bromus arenarius","Non-native","Grass","Grass","Non-native","Non-native","CalFlora","I3",4,"I",3,"WWP","Drought","LS","7/19/23",0.0027,0.001,0.0014,8e-04,0.0017,0.0016,0.00365,0.0011,0.0013,0.0034,663,1.35,0.001865,1.236495,320,-190,-2.28218921025594,0.300104592450338,0.212280764299504,0.707355934030343,2
"146","J4.BROARE.1","BROARE","Bromus arenarius","Non-native","Grass","Grass","Non-native","Non-native","CalFlora","J4",5,"J",4,"WWP","Drought","LS","7/19/23",0.0044,0.0022,0.0016,0.0023,0.0016,0.0033,0.004,0.0018,0.00315,0.006,725,1.68,0.003035,2.200375,320,-190,-2.28218921025594,0.518793793415168,0.788627800383999,1.52011803223886,2
"147","J7.BROARE.1","BROARE","Bromus arenarius","Non-native","Grass","Grass","Non-native","Non-native","CalFlora","J7",5,"J",7,"WWP","Drought","LS","5/22/23",0.0032,0.0037,0.0029,0.00275,0.0018,0.0016,0.00425,0.0021,0.0017,0.0033,1030,4.62,0.00273,2.8119,320,-190,-2.28218921025594,1.53039470509365,1.03386041143841,0.675551482240099,2
"148","A1.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","A1",1,"A",1,"ANGELO","Drought","AT","5/22/23",0.0037,0.007,0.0082,0.008,0.0061,0.0058,0.006,0.0074,0.0046,0.0045,633,9.35,0.00613,3.88029,1780,1270,-1.53443356355031,2.2353763433006,1.35590989311016,0.606568955233784,4
"149","A3.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","A3",1,"A",3,"BORR","Drought","OH/JB","5/22/23",0.0073,0.0021,0.00288,0.0022,0.00246,0.0092,0.0083,0.00215,0.00278,0.0014,1465,15,0.004077,5.972805,603,93,-1.54647719860077,2.70805020110221,1.78721666630615,0.65996437790508,4
"150","A4.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","A4",1,"A",4,"WWP","Drought","MH","5/8/23",0.0074,0.0041,0.0037,0.0069,0.0066,0.0054,0.0071,0.0045,0.0054,0.008,1145,15.53,0.00591,6.76695,320,-190,-2.28218921025594,2.7427736371606,1.91205046842421,0.697122957038345,4
"151","A5.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","A5",1,"A",5,"MCL","Drought","JB","8/2/23",0.0043,0.0036,0.004,0.002125,0.0029,0.0025,0.0051,0.00288,0.006,0.0014,617,3.86,0.0034805,2.1474685,757,247,-1.89865398406983,1.35066718347674,0.764289706549835,0.565860869279791,4
"152","A6.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","A6",1,"A",6,"SEDG","Drought","LT","8/2/23",0.0101,0.0112,0.0063,0.0114,0.005,0.0095,0.0059,0.0093,0.013,0.0104,737,5.04,0.00921,6.78777,380,-130,-2.38062500953674,1.61740608208328,1.91512246347441,1.18407027442834,4
"153","A8.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","A8",1,"A",8,"MCL","Drought","JB","5/23/23",0.00445,0.0053,0.003,0.0016,0.0075,0.0022,0.002566667,0.0094,0.0074,0.005,220,1.53,0.0048416667,1.065166674,757,247,-1.89865398406983,0.425267735404344,0.0631312883247714,0.14845068898713,4
"154","B1.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","B1",2,"B",1,"BORR","Drought","MR","5/22/23",0.0051,0.0097,0.0101,0.0065,0.0086,0.0049,0.0048,0.0087,0.008,0.0069,744,9.68,0.00733,5.45352,603,93,-1.54647719860077,2.27006190128849,1.69626127174951,0.747231285096991,4
"155","B2.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","B2",2,"B",2,"MCL","Drought","JB","5/22/23",0.003,0.008,0.0074,0.0032,0.0014,0.0028,0.0014,0.0044,0.002475,0.0048,642,7.9,0.0038875,2.495775,757,247,-1.89865398406983,2.06686275947298,0.914599302213177,0.44250606288266,4
"156","B3.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","B3",2,"B",3,"SEDG","Drought","MR","5/22/23",0.0057,0.0055,0.0056,0.0041,0.0048,0.0042,0.0051,0.0061,0.0068,0.0061,806,8.47,0.0054,4.3524,380,-130,-2.38062500953674,2.13653050866396,1.47072741709472,0.688371830465651,4
"157","B4.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","B4",2,"B",4,"ANGELO","Drought","JBL","5/22/23",0.011,0.0029,0.0032,0.0015,0.000193333,0.003,0.0048,0.0026,0.0101,0.0041,1653,21.02,0.0043393333,7.1729179449,1780,1270,-1.53443356355031,3.04547436544881,1.9703125376393,0.64696408546159,4
"158","B5.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","B5",2,"B",5,"MCL","Drought","SS","8/2/23",0.0059,0.0033,0.0032,0.0037,0.0053,0.0018,0.003,0.0063,0.0025,0.0046,785,7.34,0.00396,3.1086,757,247,-1.89865398406983,1.99333884262642,1.13417246406666,0.568981268920779,4
"159","B6.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","B6",2,"B",6,"SEDG","Drought","JBL","8/2/23",0.00395,0.0066,0.0068,0.0082,0.004433333,0.007775,0.00585,0.007366667,0.00305,0.0046,598,3.81,0.0058625,3.505775,380,-130,-2.38062500953674,1.33762918913861,1.25441160874089,0.93778725743021,4
"160","B7.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","B7",2,"B",7,"BORR","Drought","MF","5/22/23",0.0042,0.0028,0.0049,0.0053,0.0043,0.0056,0.0085,0.0048,0.0047,0.0052,763,9.21,0.00503,3.83789,603,93,-1.54647719860077,2.22028985026722,1.34492273641397,0.605741964839457,4
"161","B8.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","B8",2,"B",8,"WWP","Drought","LT","8/2/23",0.0245,0.0251,0.0241,0.0201,0.0211,0.0305,0.0242,0.0219,0.0187,0.0263,615,4.73,0.02365,14.54475,320,-190,-2.28218921025594,1.55392520250384,2.67723010376232,1.72288222074557,4
"162","C2.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","C2",3,"C",2,"SEDG","Drought","MR","8/2/23",0.0044,0.0059,0.0069,0.0071,0.0076,0.0115,0.0114,0.0124,0.0084,0.0055,1770,10.11,0.00811,14.3547,380,-130,-2.38062500953674,2.31352503303238,2.66407741471306,1.15152305537027,4
"163","C3.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","C3",3,"C",3,"ANGELO","Drought","AS","5/22/23",0.0116,0.0139,0.031,0.0246,0.0142,0.0265,0.0302,0.0255,0.0305,0.038,1655,23.87,0.0246,40.713,1780,1270,-1.53443356355031,3.17262244035074,3.70654745176734,1.1682913808545,4
"164","C4.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","C4",3,"C",4,"BORR","Drought","MR","8/2/23",0.0081,0.008,0.0097,0.0037,0.0051,0.0047,0.01,0.0084,0.0072,0.0078,1174,5.81,0.00727,8.53498,603,93,-1.54647719860077,1.75958057086382,2.14417301295133,1.21857052098427,4
"165","C5.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","C5",3,"C",5,"BORR","Drought","SS","8/2/23",0.0022,0.0051,0.0031,0.01055,0.0076,0.0048,0.0083,0.0081,0.0023,0.008,1525,15.1,0.006005,9.157625,603,93,-1.54647719860077,2.71469474382088,2.21458686559132,0.815777490501321,4
"166","C6.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","C6",3,"C",6,"WWP","Drought","AT","8/2/23",0.0065,0.0139,0.0077,0.0065,0.0048,0.0025,0.0094,0.0047,0.0024,0.005,1534,8.42,0.00634,9.72556,320,-190,-2.28218921025594,2.13060982825424,2.2747574713942,1.06765557974454,4
"167","C7.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","C7",3,"C",7,"WWP","Drought","AS","5/22/23",0.0259,0.0162,0.0224,0.024,0.0212,0.0238,0.025,0.0289,0.0211,0.0233,925,6.89,0.02318,21.4415,320,-190,-2.28218921025594,1.93007108502557,3.06532829644189,1.58819450756203,4
"168","C8.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","C8",3,"C",8,"ANGELO","Drought","MH","5/22/23",0.0062,0.0042,0.0038,0.0077,0.0031,0.0044,0.0039,0.005,0.004,0.0038,827,9.93,0.00461,3.81247,1780,1270,-1.53443356355031,2.29556047805708,1.33827727305011,0.582984977238676,4
"169","D1.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","D1",4,"D",1,"ANGELO","Control","MR","8/2/23",0.0061,0.0061,0.0074,0.0065,0.0069,0.0043,0.0072,0.0054,0.0051,0.0059,1077,10.15,0.00609,6.55893,1780,1270,-1.53443356355031,2.3174737054878,1.88082747989606,0.81158525140641,4
"170","D3.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","D3",4,"D",3,"WWP","Control","JBL","8/2/23",0.00765,0.00395,0.003775,0.003433333,0.0059,0.0082,0.004633333,0.0068,0.0033,0.004633333,638,3.19,0.0052274999,3.3351449362,320,-190,-2.28218921025594,1.16002091679675,1.2045161375537,1.03835725728103,4
"171","D4.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","D4",4,"D",4,"MCL","Control","LT","5/23/23",0.0174,0.0221,0.0238,0.0273,0.0228,0.0201,0.0301,0.0259,0.0187,0.0265,290,3.18,0.02347,6.8063,757,247,-1.89865398406983,1.15688119679209,1.91784865386131,1.65777493763345,4
"172","D5.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","D5",4,"D",5,"WWP","Control","MH","8/2/23",0.005,0.0042,0.0053,0.0034,0.0059,0.0055,0.0072,0.0062,0.0068,0.0039,372,2.15,0.00534,1.98648,320,-190,-2.28218921025594,0.765467842139571,0.686364228263113,0.896659781741641,4
"173","D6.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","D6",4,"D",6,"BORR","Control","MF","8/2/23",0.0046,0.004,0.0056,0.0091,0.0053,0.0083,0.0034,0.0051,0.0048,0.0072,640,3.02,0.00574,3.6736,603,93,-1.54647719860077,1.10525683138678,1.30117210770306,1.17725769319196,4
"174","D7.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","D7",4,"D",7,"SEDG","Control","MH","8/2/23",0.0053,0.0072,0.0047,0.0059,0.0059,0.0056,0.0054,0.009,0.0048,0.0063,901,4.06,0.00601,5.41501,380,-130,-2.38062500953674,1.40118297361364,1.68917472717332,1.20553472243311,4
"175","D8.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","D8",4,"D",8,"SEDG","Control","MH",NA,0.0046,0.004,0.0075,0.0048,0.0043,0.0072,0.0054,0.0058,0.005,0.0075,550,2.93,0.00561,3.0855,380,-130,-2.38062500953674,1.07500242302898,1.12671371877898,1.04810342250607,4
"176","E1.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","E1",5,"E",1,"ANGELO","Control","AT","6/11/23",0.016,0.007,0.0149,0.0148,0.0078,0.0112,0.0046,0.0056,0.0095,0.0052,960,10.06,0.00966,9.2736,1780,1270,-1.53443356355031,2.30856716467159,2.22717165370417,0.964741978395504,4
"177","E2.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","E2",5,"E",2,"WWP","Control","AS","8/2/23",0.0213,0.0203,0.0111,0.0114,0.0072,0.0119,0.0206,0.0225,0.0097,0.008,662,3.26,0.0144,9.5328,320,-190,-2.28218921025594,1.18172719537862,2.25473848353683,1.90800253421808,4
"178","E3.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","E3",5,"E",3,"ANGELO","Control","JBL","8/22/23",0.0045,0.0045,0.0081,0.0047,0.0065,0.0032,0.0061,0.0049,0.0041,0.0038,3383,23.81,0.00504,17.05032,1780,1270,-1.53443356355031,3.17010566049877,2.83616897188185,0.894660707124701,4
"179","E4.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","E4",5,"E",4,"WWP","Control","MR","8/2/23",0.0075,0.0025,0.0048,0.0028,0.007,0.0081,0.0033,0.004,0.0066,0.0086,181,1.67,0.00552,0.99912,320,-190,-2.28218921025594,0.512823626428664,-0.000880387427307466,-0.00171674505997031,4
"180","E5.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","E5",5,"E",5,"SEDG","Control","AS","8/2/23",0.0163,0.0219,0.0118,0.0091,0.0098,0.0302,0.0166,0.0155,0.0244,0.0227,1051,4.18,0.01783,18.73933,380,-130,-2.38062500953674,1.43031124653666,2.93062452376986,2.04894181659134,4
"181","E6.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","E6",5,"E",6,"SEDG","Control","AT","8/2/23",0.0075,0.0026,0.0169,0.0051,0.0166,0.0023,0.0146,0.0084,0.0065,0.0052,553,3.08,0.00857,4.73921,380,-130,-2.38062500953674,1.12492959698548,1.55587045514989,1.38308251406951,4
"182","E7.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","E7",5,"E",7,"MCL","Control","AS","8/2/23",0.0226,0.0113,0.022,0.0156,0.018,0.0099,0.00141,0.00138,0.00157,0.0064,496,2.45,0.011016,5.463936,757,247,-1.89865398406983,0.896088024556636,1.69816940916914,1.89509218138403,4
"183","E8.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","E8",5,"E",8,"BORR","Control","JB","8/2/23",0.0061,0.0054,0.0048,0.00225,0.0034,0.0064,0.0031,0.005314286,0.0055,0.002,747,5.84,0.0044264286,3.3065421642,603,93,-1.54647719860077,1.76473079684014,1.19590297996417,0.677668787843174,4
"184","F1.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","F1",1,"F",1,"ANGELO","Control","MR","8/2/23",0.0078,0.0067,0.0045,0.0035,0.0052,0.0056,0.0071,0.0051,0.0067,0.0073,1030,8.75,0.00595,6.1285,1780,1270,-1.53443356355031,2.16905370036952,1.81295002179908,0.835825328570808,4
"185","F2.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","F2",1,"F",2,"WWP","Control","AS","8/2/23",0.0279,0.0307,0.0152,0.0217,0.0147,0.0223,0.0195,0.023,0.0399,0.0293,1242,6.86,0.02442,30.32964,320,-190,-2.28218921025594,1.92570744173779,3.41212545219385,1.77188153207461,4
"186","F3.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","F3",1,"F",3,"BORR","Control","AT","8/2/23",0.0121,0.0097,0.0057,0.0082,0.004,0.0046,0.0075,0.0091,0.0084,0.0083,906,10.81,0.00776,7.03056,603,93,-1.54647719860077,2.38047163165112,1.95026636125597,0.819277295862269,4
"187","F4.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","F4",1,"F",4,"MCL","Control","MF","5/23/23",0.0055,0.003,0.0049,0.0051,0.0082,0.0035,0.0066,0.0032,0.0044,0.0041,768,7.42,0.00485,3.7248,757,247,-1.89865398406983,2.00417905717929,1.31501315911493,0.656135565534596,4
"188","F5.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","F5",1,"F",5,"MCL","Control","MR","5/23/23",0.0078,0.0065,0.005,0.0062,0.0059,0.0062,0.0056,0.0063,0.0053,0.0047,597,5.14,0.00595,3.55215,757,247,-1.89865398406983,1.63705307946707,1.267553053968,0.774289526629547,4
"189","F6.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","F6",1,"F",6,"SEDG","Control","AT","6/11/23",0.0052,0.0044,0.0056,0.0116,0.0058,0.0162,0.0059,0.0115,0.0142,0.0064,974,6.31,0.00868,8.45432,380,-130,-2.38062500953674,1.84213567655312,2.13467755333266,1.15880582548997,4
"190","F7.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","F7",1,"F",7,"WWP","Control","MR","8/2/23",0.0046,0.006,0.0138,0.0086,0.0083,0.0065,0.0095,0.0118,0.0062,0.0098,702,4.55,0.00851,5.97402,320,-190,-2.28218921025594,1.51512723296286,1.78742006762896,1.1797161510546,4
"191","F8.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","F8",1,"F",8,"BORR","Control","AT","8/2/23",0.0037,0.0029,0.0074,0.0101,0.0048,0.0039,0.0032,0.01,0.0016,0.0074,1399,7.95,0.0055,7.6945,603,93,-1.54647719860077,2.07317192866624,2.04050578792177,0.984243400032198,4
"192","G2.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","G2",2,"G",2,"MCL","Control","SS","5/22/23",0.0027,0.0078,0.0042,0.0032,0.0059,0.0072,0.0082,0.003,0.00438,0.0031,1029,8.61,0.004968,5.112072,757,247,-1.89865398406983,2.15292431843964,1.63160480148309,0.757855158915023,4
"193","G3.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","G3",2,"G",3,"SEDG","Control","SS","6/11/23",0.0056,0.0048,0.0119,0.00945,0.0078,0.0064,0.0085,0.0151,0.009,0.0078,1018,6.87,0.008635,8.79043,380,-130,-2.38062500953674,1.92716410623426,2.17366362972697,1.12790790503793,4
"194","G4.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","G4",2,"G",4,"WWP","Control","JBL","8/2/23",0.004371429,0.004075,0.0075,0.006633333,0.0052,0.00775,0.00324,0.0114,0.003957143,0.00695,1446,6.39,0.0061076905,8.831720463,320,-190,-2.28218921025594,1.85473426838944,2.17834983855831,1.17448082762275,4
"195","G5.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","G5",2,"G",5,"MCL","Control","LT","5/23/23",0.008,0.0111,0.0103,0.0092,0.0106,0.0108,0.0101,0.0089,0.0104,0.0049,575,6.73,0.00943,5.42225,757,247,-1.89865398406983,1.90657514365664,1.69051085846058,0.886674130880745,4
"196","G6.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","G6",2,"G",6,"ANGELO","Control","MF","8/2/23",0.0059,0.0078,0.0065,0.0036,0.008,0.008,0.0047,0.0076,0.0076,0.0082,1117,7.11,0.00679,7.58443,1780,1270,-1.53443356355031,1.96150224381515,2.02609746165767,1.03293150341591,4
"197","G7.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","G7",2,"G",7,"ANGELO","Control","LT","8/2/23",0.0067,0.0048,0.0087,0.0041,0.0066,0.0066,0.0076,0.0058,0.0055,0.0057,1550,17.21,0.00621,9.6255,1780,1270,-1.53443356355031,2.84549061022345,2.26441582687654,0.79579100304911,4
"198","G8.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","G8",2,"G",8,"BORR","Control","JB","5/23/23",0.0051,0.00362,0.0025,0.00515,0.0045,0.003333333,0.0011,0.00302,0.003733333,0.005733333,230,1.59,0.0037789999,0.869169977,603,93,-1.54647719860077,0.46373401623214,-0.140216572153617,-0.302364215790946,4
"199","H1.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","H1",3,"H",1,"SEDG","Control","MH","6/11/23",0.0045,0.0064,0.0059,0.0035,0.0073,0.0105,0.0046,0.0044,0.0059,0.0049,1580,12.1,0.00579,9.1482,380,-130,-2.38062500953674,2.4932054526027,2.21355713862378,0.887835832507511,4
"200","H2.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","H2",3,"H",2,"ANGELO","Control","AC","5/23/23",0.0067,0.0028,0.0049,0.0077,0.0065,0.0071,0.0067,0.003,0.0047,0.0075,696,8.06,0.00576,4.00896,1780,1270,-1.53443356355031,2.08691355651854,1.38853185606008,0.665351878961619,4
"201","H3.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","H3",3,"H",3,"WWP","Control","MH","8/2/23",0.0041,0.0076,0.002,0.0076,0.0059,0.0032,0.0058,0.0068,0.0098,0.0072,973,5.61,0.006,5.838,320,-190,-2.28218921025594,1.72455071953461,1.76438827243192,1.02310025008025,4
"202","H4.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","H4",3,"H",4,"MCL","Control","LT","5/23/23",0.0053,0.0048,0.0042,0.0046,0.0049,0.0046,0.0046,0.0034,0.0033,0.003,950,8.9,0.00427,4.0565,757,247,-1.89865398406983,2.18605127673809,1.40032053285298,0.640570762339328,4
"203","H5.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","H5",3,"H",5,"BORR","Control","AT","5/23/23",0.0098,0.0048,0.0077,0.004,0.0046,0.0079,0.0058,0.0082,0.0055,0.0074,355,5.11,0.00657,2.33235,603,93,-1.54647719860077,1.63119940421561,0.846876342989798,0.519174014409986,4
"204","H6.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","H6",3,"H",6,"ANGELO","Control","LT","5/23/23",0.0086,0.0075,0.0076,0.0074,0.0085,0.0075,0.0069,0.0065,0.0085,0.0078,1339,15.9,0.00768,10.28352,1780,1270,-1.53443356355031,2.76631910922619,2.33054261386862,0.842470634026214,4
"205","H7.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","H7",3,"H",7,"MCL","Control","MF","5/23/23",0.0029,0.0036,0.0038,0.0056,0.0046,0.0031,0.0036,0.0036,0.0041,0.0047,308,3.52,0.00396,1.21968,757,247,-1.89865398406983,1.25846098961001,0.198588529257827,0.15780268987072,4
"206","H8.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","H8",3,"H",8,"SEDG","Control","MR","8/2/23",0.0059,0.0067,0.0068,0.0065,0.0046,0.0128,0.0035,0.0059,0.005,0.0048,1143,5.6,0.00625,7.14375,380,-130,-2.38062500953674,1.7227665977411,1.96623784856098,1.14132573219095,4
"207","I2.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","I2",4,"I",2,"SEDG","Drought","LT/JB","6/11/23",0.0026,0.0052,0.0106,0.0031,0.00504,0.01115,0.003325,0.0137,0.004633333,0.008,1166,9.43,0.0067348333,7.8528156278,380,-130,-2.38062500953674,2.24389609664537,2.06087214618513,0.918434748055464,4
"208","I3.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","I3",4,"I",3,"WWP","Drought","AS/MF","8/3/23",0.0284,0.0377,0.019,0.0382,0.0225,0.0235,0.0203,0.0257,0.0223,0.0325,2130,9.67,0.02701,57.5313,320,-190,-2.28218921025594,2.2690283094652,4.05232914752586,1.78593150672544,4
"209","I5.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","I5",4,"I",5,"ANGELO","Drought","AT","5/23/23",0.0267,0.0264,0.0167,0.0204,0.0276,0.0214,0.0386,0.0231,0.0142,0.0091,2540,26.98,0.02242,56.9468,1780,1270,-1.53443356355031,3.29509585077961,4.04211749867446,1.22670710708403,4
"210","I6.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","I6",4,"I",6,"ANGELO","Drought","MR","8/3/23",0.0055,0.0053,0.0049,0.0054,0.007,0.0058,0.0082,0.0043,0.0057,0.0067,1244,6.29,0.00588,7.31472,1780,1270,-1.53443356355031,1.83896107071235,1.98988875622752,1.08207225694925,4
"211","I8.BRODIA.1","BRODIA","Bromus diandrus","Non-native","Grass","Grass","Moderate","Invasive","Cal IPC","I8",4,"I",8,"ANGELO","Drought","AS","6/11/23",0.0172,0.0165,0.0204,0.0321,0.0172,0.0168,0.0182,0.0268,0.0203,0.0159,2276,4.53,0.02014,45.83864,1780,1270,-1.53443356355031,1.51072193949494,3.8251274035545,2.53198639905455,4
